time,temperature_2m,relative_humidity_2m,wind_speed_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2024-10-23 20:00:00,26.0,90,5.4,49.2,28.0,461.0,33.5,6.5,35.0,95
2024-10-23 21:00:00,25.5,94,4.6,49.2,28.2,445.0,32.0,6.5,33.0,94
2024-10-23 22:00:00,25.4,95,9.3,47.7,27.1,392.0,27.7,6.4,34.0,93
2024-10-23 23:00:00,25.1,96,10.7,46.1,25.8,331.0,22.6,6.4,37.0,92
2024-10-24 00:00:00,24.8,96,9.2,45.6,25.8,347.0,22.3,6.9,38.0,91
2024-10-24 01:00:00,24.0,94,8.2,46.8,26.4,619.0,32.5,8.4,27.0,90
2024-10-24 02:00:00,23.6,90,7.1,53.4,31.0,984.0,46.1,10.5,14.0,89
2024-10-24 03:00:00,25.6,75,5.3,65.0,38.5,1174.0,52.8,12.8,17.0,88
2024-10-24 04:00:00,29.5,55,3.5,60.5,31.7,1021.0,46.3,15.8,50.0,87
2024-10-24 05:00:00,33.2,35,3.7,56.3,26.8,694.0,32.9,18.9,98.0,86
2024-10-24 06:00:00,35.5,24,3.8,53.0,25.4,435.0,21.3,20.7,138.0,85
2024-10-24 07:00:00,36.3,22,6.0,49.9,25.1,339.0,14.2,19.9,162.0,84
2024-10-24 08:00:00,36.5,24,11.3,43.1,22.5,310.0,8.9,17.8,178.0,83
2024-10-24 09:00:00,36.5,26,16.7,43.1,22.4,302.0,6.3,15.8,184.0,83
2024-10-24 10:00:00,35.8,26,23.2,44.6,22.7,300.0,7.0,14.8,180.0,82
2024-10-24 11:00:00,35.0,27,21.5,44.9,22.6,319.0,10.3,14.1,166.0,82
2024-10-24 12:00:00,34.4,32,16.0,37.5,19.6,352.0,14.7,14.4,160.0,112
2024-10-24 13:00:00,32.9,38,15.1,36.1,18.6,440.0,26.4,12.1,122.0,136
2024-10-24 14:00:00,30.9,57,15.0,37.1,20.1,558.0,42.3,9.0,69.0,141
2024-10-24 15:00:00,30.5,56,10.7,36.1,19.8,623.0,51.5,6.7,33.0,126
2024-10-24 16:00:00,29.5,55,6.3,36.1,18.5,585.0,47.9,6.1,30.0,99
2024-10-24 17:00:00,29.0,55,9.0,36.1,18.4,493.0,37.8,6.2,43.0,78
2024-10-24 18:00:00,28.1,60,12.8,37.3,18.7,413.0,29.0,6.4,54.0,78
2024-10-24 19:00:00,27.4,70,12.5,38.2,18.7,371.0,24.8,6.2,55.0,77
2024-10-24 20:00:00,26.6,81,11.9,37.8,18.5,340.0,21.9,6.0,53.0,76
2024-10-24 21:00:00,26.2,83,12.6,37.8,17.8,311.0,19.1,5.8,52.0,75
2024-10-24 22:00:00,25.9,87,13.6,37.6,16.6,259.0,14.3,5.6,55.0,74
2024-10-24 23:00:00,25.6,87,11.6,37.3,15.5,208.0,9.5,5.4,60.0,73
2024-10-25 00:00:00,25.2,86,10.5,35.4,14.5,214.0,9.3,5.4,60.0,72
2024-10-25 01:00:00,25.2,88,10.8,35.7,14.5,356.0,19.5,6.3,50.0,71
2024-10-25 02:00:00,25.0,87,9.9,38.8,17.1,548.0,33.1,7.6,37.0,70
2024-10-25 03:00:00,27.3,76,7.8,44.9,21.2,651.0,40.0,8.6,37.0,69
2024-10-25 04:00:00,30.5,60,8.5,46.8,20.9,581.0,33.6,9.2,61.0,68
2024-10-25 05:00:00,34.0,37,11.8,42.8,17.2,424.0,20.5,9.5,97.0,67
2024-10-25 06:00:00,36.3,24,16.5,40.5,15.9,300.0,10.1,9.7,125.0,66
2024-10-25 07:00:00,37.5,18,19.6,40.2,15.9,256.0,6.0,9.7,138.0,65
2024-10-25 08:00:00,37.9,17,20.8,39.9,15.9,245.0,4.6,9.4,143.0,64
2024-10-25 09:00:00,37.8,17,21.3,39.9,15.7,247.0,5.0,9.1,141.0,64
2024-10-25 10:00:00,37.3,18,20.5,39.5,15.3,256.0,7.0,8.7,131.0,63
2024-10-25 11:00:00,35.8,24,20.0,38.4,14.6,277.0,10.9,8.2,113.0,62
2024-10-25 12:00:00,33.4,38,17.9,31.1,12.6,305.0,16.4,8.0,98.0,68
2024-10-25 13:00:00,31.1,60,14.3,29.2,12.9,366.0,24.8,7.4,79.0,76
2024-10-25 14:00:00,30.1,69,12.3,28.5,13.6,448.0,36.0,6.7,54.0,72
2024-10-25 15:00:00,29.8,68,14.0,29.0,13.8,494.0,42.7,6.1,36.0,60
2024-10-25 16:00:00,29.4,67,15.6,28.7,13.2,472.0,40.7,5.9,34.0,59
2024-10-25 17:00:00,29.0,67,16.7,28.2,13.2,414.0,34.1,5.9,40.0,59
2024-10-25 18:00:00,28.4,73,15.2,27.8,13.5,357.0,27.5,5.8,46.0,58
2024-10-25 19:00:00,27.6,83,12.9,27.0,13.2,310.0,22.2,5.5,50.0,58
2024-10-25 20:00:00,27.0,89,11.4,25.8,12.4,263.0,17.0,5.0,54.0,58
2024-10-25 21:00:00,26.6,91,11.0,25.0,11.9,226.0,12.9,4.7,57.0,57
2024-10-25 22:00:00,26.6,88,11.4,24.6,11.3,191.0,9.5,4.5,60.0,56
2024-10-25 23:00:00,26.5,87,12.1,25.0,11.0,167.0,7.1,4.3,63.0,56
2024-10-26 00:00:00,26.5,86,12.6,25.1,10.8,212.0,8.8,4.7,60.0,56
2024-10-26 01:00:00,26.5,88,13.2,26.5,11.5,424.0,18.7,5.7,50.0,55
2024-10-26 02:00:00,26.6,88,12.2,30.9,14.4,708.0,32.0,7.0,38.0,55
2024-10-26 03:00:00,28.5,81,12.1,37.3,18.0,856.0,38.8,8.0,37.0,55
2024-10-26 04:00:00,30.5,71,17.1,40.3,15.3,733.0,32.8,8.3,57.0,54
2024-10-26 05:00:00,32.4,59,18.5,53.2,15.7,475.0,20.3,8.1,89.0,54
2024-10-26 06:00:00,34.0,50,20.3,69.2,17.1,280.0,10.5,7.8,112.0,54
2024-10-26 07:00:00,35.0,46,21.5,80.8,18.3,233.0,6.9,7.1,119.0,54
2024-10-26 08:00:00,35.7,41,21.8,83.4,18.6,249.0,5.9,6.3,119.0,54
2024-10-26 09:00:00,35.6,41,22.5,83.8,18.8,280.0,6.4,5.6,114.0,54
2024-10-26 10:00:00,34.8,44,23.0,81.5,19.2,315.0,8.2,5.3,105.0,55
2024-10-26 11:00:00,33.5,50,23.0,76.1,19.7,365.0,11.4,5.3,93.0,55
2024-10-26 12:00:00,32.2,55,19.4,71.2,20.0,408.0,16.0,5.4,80.0,55
2024-10-26 13:00:00,30.1,71,18.0,60.1,20.2,436.0,21.1,5.4,72.0,56
2024-10-26 14:00:00,29.6,74,16.0,49.8,20.0,458.0,28.1,5.5,60.0,57
2024-10-26 15:00:00,29.5,74,17.5,43.8,19.0,477.0,32.4,5.5,52.0,57
2024-10-26 16:00:00,29.2,72,15.3,38.5,17.5,507.0,31.9,5.6,51.0,58
2024-10-26 17:00:00,28.8,74,12.6,36.1,16.8,534.0,28.8,5.7,53.0,58
2024-10-26 18:00:00,28.6,72,12.5,35.5,16.7,527.0,25.5,5.7,55.0,59
2024-10-26 19:00:00,28.0,74,11.8,35.5,16.5,445.0,22.4,5.6,56.0,59
2024-10-26 20:00:00,27.4,79,11.4,34.7,16.1,329.0,19.1,5.3,57.0,59
2024-10-26 21:00:00,27.1,77,10.3,33.2,15.6,267.0,16.8,5.3,58.0,59
2024-10-26 22:00:00,26.1,80,7.7,31.9,15.2,219.0,14.8,5.5,58.0,60
2024-10-26 23:00:00,27.3,74,3.2,32.0,15.1,224.0,13.8,5.9,58.0,60
2024-10-27 00:00:00,26.8,76,1.6,36.0,17.3,494.0,20.8,7.2,46.0,60
2024-10-27 01:00:00,25.6,87,4.8,37.4,17.8,1377.0,32.8,8.2,36.0,61
2024-10-27 02:00:00,24.5,91,6.1,43.4,21.9,2524.0,48.7,9.6,23.0,62
2024-10-27 03:00:00,27.2,78,4.4,51.1,26.8,3098.0,56.4,11.0,24.0,62
2024-10-27 04:00:00,29.7,73,3.8,57.3,22.8,2545.0,48.1,12.5,51.0,63
2024-10-27 05:00:00,32.0,62,6.1,75.7,21.4,1419.0,31.7,14.0,92.0,64
2024-10-27 06:00:00,34.0,50,7.5,92.2,24.3,550.0,18.4,15.1,125.0,64
2024-10-27 07:00:00,35.8,41,10.3,103.4,27.6,285.0,12.4,15.6,143.0,65
2024-10-27 08:00:00,36.4,40,15.3,109.4,30.0,277.0,9.7,15.6,153.0,66
2024-10-27 09:00:00,36.3,41,18.7,109.7,30.6,312.0,9.1,15.0,152.0,67
2024-10-27 10:00:00,36.4,36,19.4,108.5,30.6,331.0,10.7,13.6,136.0,68
2024-10-27 11:00:00,35.3,38,20.1,109.9,31.7,394.0,14.5,11.6,109.0,69
2024-10-27 12:00:00,33.6,44,18.1,110.4,33.2,463.0,20.0,9.8,83.0,71
2024-10-27 13:00:00,30.7,66,15.5,107.8,35.6,545.0,28.3,8.8,66.0,78
2024-10-27 14:00:00,29.6,78,12.6,106.2,37.6,633.0,39.6,7.4,43.0,72
2024-10-27 15:00:00,29.0,84,12.0,106.6,39.3,675.0,46.3,6.3,27.0,74
2024-10-27 16:00:00,28.5,84,13.6,110.8,40.7,639.0,44.4,6.0,26.0,76
2024-10-27 17:00:00,28.1,83,13.7,106.9,40.6,557.0,37.9,6.0,34.0,78
2024-10-27 18:00:00,27.6,80,10.0,100.6,39.2,468.0,31.3,6.0,41.0,80
2024-10-27 19:00:00,26.8,84,8.8,92.7,36.8,375.0,25.6,5.6,47.0,82
2024-10-27 20:00:00,26.4,87,9.6,83.8,33.4,275.0,19.7,5.2,53.0,84
2024-10-27 21:00:00,26.0,88,9.8,74.5,30.0,206.0,15.1,4.9,57.0,85
2024-10-27 22:00:00,25.9,89,10.2,66.1,26.8,139.0,11.3,4.7,60.0,86
2024-10-27 23:00:00,25.5,90,9.5,58.6,24.2,102.0,8.6,4.7,61.0,88
2024-10-28 00:00:00,25.1,89,8.8,54.6,22.8,219.0,9.5,4.9,59.0,88
2024-10-28 01:00:00,25.5,90,9.6,52.4,22.5,681.0,20.1,6.0,48.0,89
2024-10-28 02:00:00,25.4,91,8.6,54.7,25.6,1296.0,34.3,7.5,34.0,89
2024-10-28 03:00:00,28.1,82,7.2,60.3,29.7,1611.0,41.9,8.7,32.0,90
2024-10-28 04:00:00,30.2,73,11.4,60.8,26.7,1325.0,36.6,9.4,53.0,90
2024-10-28 05:00:00,31.9,66,13.9,65.2,26.7,739.0,24.8,9.9,87.0,90
2024-10-28 06:00:00,33.0,61,18.1,74.5,27.9,300.0,15.0,9.8,112.0,91
2024-10-28 07:00:00,33.8,55,19.5,81.5,28.3,198.0,10.2,8.8,121.0,91
2024-10-28 08:00:00,34.2,52,19.9,84.5,28.0,242.0,7.5,7.2,122.0,91
2024-10-28 09:00:00,34.5,48,18.5,88.2,28.6,308.0,6.8,6.1,118.0,91
2024-10-28 10:00:00,34.0,51,17.6,89.4,29.5,357.0,8.7,6.0,108.0,91
2024-10-28 11:00:00,33.1,55,18.2,90.1,30.3,428.0,12.6,6.3,92.0,91
2024-10-28 12:00:00,31.8,58,17.3,106.2,37.3,508.0,16.9,6.8,79.0,90
2024-10-28 13:00:00,29.6,79,15.8,100.4,38.4,610.0,20.3,6.5,69.0,91
2024-10-28 14:00:00,28.9,87,14.5,91.7,38.3,722.0,25.1,6.1,56.0,91
2024-10-28 15:00:00,28.5,91,12.2,87.1,37.0,794.0,28.8,5.9,46.0,91
2024-10-28 16:00:00,28.0,93,9.4,82.2,36.6,802.0,30.9,6.0,41.0,91
2024-10-28 17:00:00,27.6,96,11.5,78.9,36.6,771.0,31.9,6.3,40.0,91
2024-10-28 18:00:00,27.5,96,11.4,76.8,36.9,722.0,31.1,6.3,40.0,90
2024-10-28 19:00:00,27.3,96,10.5,75.9,36.7,658.0,27.3,5.9,43.0,90
2024-10-28 20:00:00,27.0,95,10.3,75.0,36.0,577.0,21.6,5.2,48.0,90
2024-10-28 21:00:00,26.6,96,9.0,73.8,35.3,492.0,17.1,4.8,52.0,90
2024-10-28 22:00:00,26.1,97,8.3,71.7,34.1,363.0,13.9,4.8,54.0,91
2024-10-28 23:00:00,26.0,96,8.9,71.0,33.3,231.0,11.8,5.0,56.0,91
2024-10-29 00:00:00,26.0,96,9.6,70.5,32.6,225.0,11.8,5.2,57.0,92
2024-10-29 01:00:00,25.8,97,8.1,72.2,32.9,496.0,15.3,5.7,57.0,93
2024-10-29 02:00:00,25.5,98,6.8,77.8,35.3,894.0,19.8,6.4,57.0,94
2024-10-29 03:00:00,27.2,93,6.0,86.4,36.7,1103.0,21.7,6.9,62.0,95
2024-10-29 04:00:00,29.3,80,11.0,94.1,36.4,925.0,18.3,7.3,76.0,95
2024-10-29 05:00:00,30.8,72,13.2,107.6,37.4,559.0,12.3,7.5,96.0,96
2024-10-29 06:00:00,31.7,67,16.7,119.7,39.1,282.0,7.6,7.4,110.0,97
2024-10-29 07:00:00,32.3,63,18.9,136.0,41.4,213.0,5.5,6.8,116.0,98
2024-10-29 08:00:00,32.5,62,20.3,148.5,43.3,234.0,4.8,5.9,116.0,99
2024-10-29 09:00:00,32.7,59,21.4,165.3,45.9,271.0,5.1,5.2,113.0,101
2024-10-29 10:00:00,32.3,59,22.1,178.3,48.4,290.0,6.6,5.0,105.0,103
2024-10-29 11:00:00,31.7,61,20.6,185.8,50.8,326.0,9.3,5.0,93.0,105
2024-10-29 12:00:00,30.7,64,18.1,180.7,49.0,409.0,13.0,5.5,84.0,107
2024-10-29 13:00:00,29.0,73,17.7,170.4,49.2,586.0,17.4,5.6,76.0,108
2024-10-29 14:00:00,28.6,76,14.5,158.3,49.0,810.0,23.7,5.9,64.0,109
2024-10-29 15:00:00,28.1,81,11.0,144.8,48.9,970.0,29.2,6.1,54.0,110
2024-10-29 16:00:00,27.5,86,9.4,138.8,48.5,1023.0,33.9,6.4,47.0,111
2024-10-29 17:00:00,27.0,92,9.8,133.2,47.4,1012.0,38.0,6.8,42.0,113
2024-10-29 18:00:00,26.6,95,9.1,124.8,45.2,949.0,39.3,6.9,40.0,114
2024-10-29 19:00:00,26.2,97,9.1,118.3,42.4,811.0,36.1,6.5,41.0,115
2024-10-29 20:00:00,26.1,97,10.3,113.4,40.0,621.0,30.2,5.8,45.0,115
2024-10-29 21:00:00,26.0,97,10.3,112.0,38.3,459.0,24.9,5.3,49.0,116
2024-10-29 22:00:00,25.7,97,9.4,113.6,37.3,332.0,20.4,5.1,51.0,116
2024-10-29 23:00:00,25.8,95,10.3,118.3,36.8,233.0,16.4,5.0,53.0,116
2024-10-30 00:00:00,25.7,94,11.7,128.5,37.3,223.0,14.6,5.4,55.0,117
2024-10-30 01:00:00,25.9,94,12.7,142.5,38.6,391.0,21.6,6.4,49.0,117
2024-10-30 02:00:00,25.6,95,11.3,151.3,42.1,648.0,30.8,7.8,41.0,118
2024-10-30 03:00:00,27.2,91,9.9,182.5,46.0,784.0,35.1,8.8,42.0,118
2024-10-30 04:00:00,29.1,76,14.3,204.0,46.9,672.0,29.5,9.2,60.0,119
2024-10-30 05:00:00,30.6,65,16.0,213.7,45.9,439.0,19.0,9.3,87.0,121
2024-10-30 06:00:00,31.5,61,18.0,217.9,46.4,263.0,10.6,9.0,108.0,121
2024-10-30 07:00:00,32.0,61,20.7,210.5,46.1,217.0,7.1,8.0,117.0,122
2024-10-30 08:00:00,32.2,60,22.9,193.2,43.9,228.0,5.8,6.6,119.0,123
2024-10-30 09:00:00,32.0,61,23.9,175.1,41.1,252.0,5.9,5.6,116.0,123
2024-10-30 10:00:00,31.5,64,23.7,159.3,38.5,271.0,7.4,5.4,107.0,122
2024-10-30 11:00:00,30.9,65,22.9,146.7,36.8,304.0,10.2,5.6,93.0,121
2024-10-30 12:00:00,29.7,72,21.1,136.4,35.3,361.0,13.9,5.9,81.0,120
2024-10-30 13:00:00,28.5,83,16.7,115.5,32.9,457.0,16.4,5.9,75.0,118
2024-10-30 14:00:00,28.0,88,14.7,99.0,31.3,578.0,20.0,5.9,66.0,117
2024-10-30 15:00:00,27.6,91,10.5,90.3,30.9,688.0,24.4,6.1,57.0,115
2024-10-30 16:00:00,27.3,92,8.1,85.0,31.4,805.0,30.5,6.7,49.0,113
2024-10-30 17:00:00,26.7,95,8.0,81.0,31.5,911.0,37.4,7.5,40.0,111
2024-10-30 18:00:00,26.3,97,7.8,76.8,32.9,921.0,41.5,7.8,34.0,109
2024-10-30 19:00:00,25.9,97,7.9,76.1,34.0,750.0,41.3,7.4,31.0,108
2024-10-30 20:00:00,25.6,97,8.0,76.4,35.0,482.0,38.3,6.5,30.0,107
2024-10-30 21:00:00,25.5,98,8.8,76.1,34.8,281.0,34.2,5.8,31.0,107
2024-10-30 22:00:00,25.6,99,10.2,77.8,34.3,192.0,27.6,5.1,35.0,106
2024-10-30 23:00:00,25.5,99,9.6,79.6,33.4,171.0,19.8,4.6,40.0,106
2024-10-31 00:00:00,25.4,97,10.4,78.2,32.2,244.0,17.0,4.8,43.0,106
2024-10-31 01:00:00,25.4,99,7.3,82.2,33.2,503.0,24.4,5.7,31.0,105
2024-10-31 02:00:00,25.4,97,5.3,86.6,36.2,856.0,34.4,7.0,17.0,105
2024-10-31 03:00:00,26.0,93,4.2,96.4,41.2,1058.0,40.1,8.8,17.0,104
2024-10-31 04:00:00,27.5,82,6.3,109.4,46.0,963.0,38.0,11.7,45.0,104
2024-10-31 05:00:00,29.1,72,6.3,140.2,44.4,716.0,31.6,15.2,89.0,103
2024-10-31 06:00:00,30.9,62,8.4,150.9,46.2,505.0,25.1,17.7,125.0,103
2024-10-31 07:00:00,32.2,57,11.5,139.2,44.2,394.0,18.7,18.8,148.0,103
2024-10-31 08:00:00,33.0,53,14.6,126.7,41.8,319.0,12.2,19.0,164.0,103
2024-10-31 09:00:00,33.4,48,17.0,115.7,38.9,282.0,8.4,18.4,169.0,103
2024-10-31 10:00:00,33.3,45,18.6,112.9,38.5,296.0,9.1,16.7,159.0,103
2024-10-31 11:00:00,32.7,45,18.4,110.4,37.8,348.0,12.5,14.1,138.0,103
2024-10-31 12:00:00,31.3,53,17.4,112.2,38.8,402.0,16.1,13.5,127.0,103
2024-10-31 13:00:00,28.7,72,18.0,108.3,38.3,442.0,20.2,11.0,103.0,105
2024-10-31 14:00:00,27.9,78,15.2,100.6,37.5,484.0,26.0,7.5,71.0,108
2024-10-31 15:00:00,27.5,80,13.6,95.9,36.7,539.0,30.7,5.1,46.0,104
2024-10-31 16:00:00,27.2,82,10.9,94.8,35.5,642.0,33.1,4.9,36.0,105
2024-10-31 17:00:00,26.7,88,9.5,92.0,35.0,757.0,34.5,5.7,34.0,105
2024-10-31 18:00:00,26.0,94,9.0,88.0,35.4,788.0,35.5,6.4,33.0,106
2024-10-31 19:00:00,25.4,97,8.8,85.7,35.6,657.0,36.9,6.5,29.0,106
2024-10-31 20:00:00,25.0,98,8.1,80.1,36.1,440.0,38.1,6.5,26.0,106
2024-10-31 21:00:00,24.7,98,8.2,78.5,35.4,273.0,37.4,6.4,25.0,106
2024-10-31 22:00:00,24.5,97,9.3,75.2,33.8,187.0,32.7,6.2,27.0,106
2024-10-31 23:00:00,24.2,99,11.5,72.6,32.5,150.0,26.3,6.0,30.0,106
2024-11-01 00:00:00,24.3,99,11.8,69.8,31.1,200.0,22.1,5.9,34.0,106
2024-11-01 01:00:00,25.0,100,12.1,71.5,31.3,427.0,28.7,6.9,28.0,106
2024-11-01 02:00:00,24.9,99,10.5,76.1,33.8,742.0,37.4,8.3,21.0,106
2024-11-01 03:00:00,25.8,91,8.7,80.8,36.4,915.0,40.9,9.5,24.0,106
2024-11-01 04:00:00,28.5,74,7.3,86.6,33.6,804.0,34.2,10.5,48.0,105
2024-11-01 05:00:00,31.4,53,8.4,79.4,30.4,550.0,22.4,11.4,82.0,104
2024-11-01 06:00:00,33.5,37,10.9,65.9,25.8,351.0,13.0,11.9,110.0,102
2024-11-01 07:00:00,34.2,34,14.5,65.2,25.6,283.0,8.8,11.9,128.0,100
2024-11-01 08:00:00,34.5,36,17.9,68.7,26.9,270.0,7.1,11.5,140.0,99
2024-11-01 09:00:00,34.3,37,20.5,70.1,27.7,279.0,7.0,10.9,143.0,97
2024-11-01 10:00:00,34.0,37,21.2,69.4,27.5,302.0,8.6,10.0,132.0,96
2024-11-01 11:00:00,33.2,39,21.1,66.4,26.7,348.0,12.0,9.0,112.0,95
2024-11-01 12:00:00,31.6,48,19.9,61.5,25.6,406.0,15.9,8.0,94.0,94
2024-11-01 13:00:00,29.9,59,16.8,58.3,26.4,491.0,21.8,7.2,78.0,93
2024-11-01 14:00:00,28.6,72,14.5,55.6,26.7,589.0,29.8,6.0,55.0,92
2024-11-01 15:00:00,28.0,82,14.2,54.5,26.7,649.0,34.9,5.2,40.0,91
2024-11-01 16:00:00,27.7,84,14.6,53.2,26.4,650.0,34.4,5.1,38.0,90
2024-11-01 17:00:00,27.3,85,15.3,51.5,26.0,613.0,31.0,5.3,42.0,89
2024-11-01 18:00:00,27.1,84,15.0,49.6,25.7,550.0,27.1,5.4,47.0,89
2024-11-01 19:00:00,26.5,86,13.4,46.9,24.7,443.0,23.2,5.1,49.0,88
2024-11-01 20:00:00,25.8,92,12.0,43.9,23.5,309.0,18.8,4.8,51.0,87
2024-11-01 21:00:00,25.5,94,11.0,40.6,22.4,212.0,15.2,4.5,53.0,86
2024-11-01 22:00:00,25.4,94,10.4,39.0,21.7,147.0,11.5,4.4,56.0,85
2024-11-01 23:00:00,25.2,94,10.3,37.8,21.1,118.0,8.6,4.4,59.0,83
2024-11-02 00:00:00,25.3,92,11.6,37.0,20.7,206.0,10.0,4.8,57.0,82
2024-11-02 01:00:00,25.2,93,11.6,37.1,20.8,549.0,20.4,5.8,47.0,81
2024-11-02 02:00:00,25.4,92,12.1,40.5,23.3,1009.0,34.3,7.2,35.0,81
2024-11-02 03:00:00,27.0,87,11.5,45.9,26.8,1245.0,41.2,8.1,33.0,80
2024-11-02 04:00:00,29.0,73,15.9,43.7,22.8,1034.0,34.1,8.2,52.0,79
2024-11-02 05:00:00,30.6,63,16.5,45.8,21.8,599.0,19.9,7.8,81.0,78
2024-11-02 06:00:00,31.6,58,18.1,51.9,22.4,273.0,9.0,7.3,103.0,77
2024-11-02 07:00:00,32.0,58,19.6,56.6,23.2,198.0,5.4,6.8,111.0,77
2024-11-02 08:00:00,32.2,58,20.1,60.1,23.7,231.0,5.0,6.1,113.0,77
2024-11-02 09:00:00,32.1,58,20.3,62.9,24.0,278.0,5.8,5.7,110.0,76
2024-11-02 10:00:00,31.5,61,20.4,64.3,24.3,300.0,7.3,5.6,103.0,76
2024-11-02 11:00:00,30.6,66,20.1,64.3,24.4,336.0,10.1,5.8,91.0,76
2024-11-02 12:00:00,29.4,75,19.3,65.0,25.2,408.0,14.0,6.3,79.0,75
2024-11-02 13:00:00,28.3,81,16.6,63.1,25.6,546.0,18.6,6.2,69.0,75
2024-11-02 14:00:00,28.0,84,14.0,60.5,25.7,720.0,25.3,6.2,56.0,75
2024-11-02 15:00:00,27.8,86,11.7,58.4,26.7,860.0,32.2,6.3,43.0,75
2024-11-02 16:00:00,27.5,87,11.0,59.0,27.8,954.0,40.1,6.9,32.0,75
2024-11-02 17:00:00,27.1,89,10.9,59.1,29.0,1013.0,48.2,7.7,23.0,75
2024-11-02 18:00:00,26.8,91,10.4,59.8,30.4,1004.0,52.4,8.0,18.0,76
2024-11-02 19:00:00,26.4,93,10.7,60.1,31.0,875.0,50.1,7.5,20.0,76
2024-11-02 20:00:00,26.0,94,10.3,59.1,30.3,678.0,43.9,6.6,26.0,77
2024-11-02 21:00:00,25.6,95,7.7,56.0,28.6,535.0,38.0,5.9,31.0,77
2024-11-02 22:00:00,25.0,96,3.9,54.2,27.6,472.0,32.9,5.6,34.0,78
2024-11-02 23:00:00,25.5,95,2.3,54.0,27.3,464.0,28.0,5.5,36.0,78
2024-11-03 00:00:00,24.6,98,3.3,62.4,31.0,554.0,30.0,6.2,31.0,79
2024-11-03 01:00:00,24.2,98,5.2,66.1,32.6,854.0,35.1,7.7,24.0,80
2024-11-03 02:00:00,24.5,99,5.6,68.7,34.7,1253.0,41.8,9.9,15.0,81
2024-11-03 03:00:00,25.0,98,5.6,69.6,35.5,1461.0,43.9,11.8,18.0,82
2024-11-03 04:00:00,26.3,91,3.8,66.4,32.6,1302.0,37.4,13.3,43.0,83
2024-11-03 05:00:00,28.8,77,5.4,62.4,27.5,953.0,26.3,14.5,80.0,83
2024-11-03 06:00:00,30.1,70,8.5,65.2,27.4,655.0,17.1,14.9,109.0,84
2024-11-03 07:00:00,31.1,65,11.6,65.9,26.8,488.0,11.9,14.0,125.0,84
2024-11-03 08:00:00,31.5,62,14.2,63.6,25.7,372.0,8.5,12.3,134.0,85
2024-11-03 09:00:00,31.5,60,15.3,59.4,23.9,309.0,7.1,10.8,135.0,85
2024-11-03 10:00:00,31.3,61,16.1,54.9,22.1,303.0,8.0,9.9,124.0,85
2024-11-03 11:00:00,30.5,65,16.3,51.6,20.6,348.0,10.9,9.2,105.0,85
2024-11-03 12:00:00,29.5,71,15.6,54.2,22.1,434.0,14.1,8.7,87.0,84
2024-11-03 13:00:00,28.3,74,13.0,54.2,22.7,576.0,19.4,8.4,74.0,84
2024-11-03 14:00:00,27.8,78,10.0,53.6,23.2,758.0,27.0,8.0,57.0,84
2024-11-03 15:00:00,27.4,80,7.7,53.8,24.3,917.0,34.3,7.9,42.0,84
2024-11-03 16:00:00,26.7,85,7.2,53.7,25.3,1058.0,40.9,8.4,33.0,83
2024-11-03 17:00:00,26.0,90,6.3,54.4,26.8,1177.0,47.2,9.2,26.0,83
2024-11-03 18:00:00,25.5,93,7.5,55.1,28.2,1194.0,52.3,9.7,20.0,83
2024-11-03 19:00:00,24.8,95,7.2,55.6,30.7,1037.0,56.5,9.5,14.0,83
2024-11-03 20:00:00,24.1,97,7.3,55.6,31.4,780.0,59.5,9.1,9.0,83
2024-11-03 21:00:00,23.8,97,7.8,52.9,30.3,561.0,58.8,8.7,7.0,83
2024-11-03 22:00:00,23.5,99,7.8,49.9,28.5,389.0,50.9,8.4,12.0,83
2024-11-03 23:00:00,23.6,99,8.3,47.4,26.2,255.0,39.3,8.3,20.0,83
2024-11-04 00:00:00,24.0,99,9.5,45.5,24.9,278.0,33.8,8.4,23.0,83
2024-11-04 01:00:00,24.1,99,8.7,46.7,24.9,598.0,38.7,9.3,17.0,82
2024-11-04 02:00:00,24.0,96,4.9,53.0,29.0,1075.0,45.0,10.6,11.0,82
2024-11-04 03:00:00,24.4,91,3.8,64.0,35.6,1398.0,46.7,12.2,16.0,81
2024-11-04 04:00:00,26.1,80,3.8,68.9,30.9,1434.0,39.6,14.6,43.0,81
2024-11-04 05:00:00,28.5,65,5.0,67.3,28.2,1318.0,27.9,17.4,82.0,81
2024-11-04 06:00:00,31.1,46,4.4,59.5,25.9,1143.0,18.1,18.9,115.0,81
2024-11-04 07:00:00,32.8,36,10.3,48.4,22.5,892.0,12.4,18.2,137.0,81
2024-11-04 08:00:00,32.9,39,16.4,43.9,21.4,583.0,8.7,16.3,153.0,81
2024-11-04 09:00:00,32.3,44,19.8,43.0,21.4,366.0,6.9,14.4,160.0,80
2024-11-04 10:00:00,31.6,48,19.9,42.0,21.1,314.0,7.4,13.0,153.0,80
2024-11-04 11:00:00,30.5,57,18.2,39.6,20.0,354.0,9.7,11.7,137.0,80
2024-11-04 12:00:00,29.3,65,15.6,39.3,20.1,419.0,12.4,11.1,127.0,80
2024-11-04 13:00:00,28.5,65,12.6,42.3,21.6,498.0,15.4,9.6,111.0,93
2024-11-04 14:00:00,28.0,71,11.8,43.4,22.5,602.0,19.8,7.6,88.0,99
